pref_code,pref_name,station_code,station_name,station_yomi,station_note,station_lat,station_lon
12,"千葉県",22300,"湖北","こほく","",35.867240,140.077784
12,"千葉県",22301,"小室","こむろ","",35.786915,140.076148
12,"千葉県",22223,"小谷松","こやまつ","",35.268974,140.251186
12,"千葉県",22302,"五井","ごい","",35.513306,140.089632
12,"千葉県",22303,"五香","ごこう","",35.797385,139.965768
12,"千葉県",29262,"栄町","さかえちょう","千葉県",35.612824,140.118570
12,"千葉県",22304,"逆井","さかさい","",35.823215,139.983905
12,"千葉県",22305,"作草部","さくさべ","",35.625655,140.115292
12,"千葉県",22306,"佐倉","さくら","",35.709703,140.226084
12,"千葉県",22307,"桜木","さくらぎ","千葉県",35.631350,140.161066
12,"千葉県",22308,"笹川","ささがわ","",35.839753,140.655737
12,"千葉県",22309,"里見","さとみ","",35.337215,140.145386
12,"千葉県",22310,"佐貫町","さぬきまち","",35.260578,139.876078
12,"千葉県",22311,"猿田","さるだ","",35.747292,140.737457
12,"千葉県",22312,"佐原","さわら","",35.894549,140.494053
12,"千葉県",22313,"椎柴","しいしば","",35.765319,140.758815
12,"千葉県",22314,"酒々井","しすい","",35.731841,140.275357
12,"千葉県",22315,"志津","しづ","",35.717452,140.145007
12,"千葉県",29437,"芝山千代田","しばやまちよだ","",35.754063,140.399512
12,"千葉県",22316,"清水公園","しみずこうえん","",35.959253,139.860047
12,"千葉県",22317,"下総神崎","しもうさこうざき","",35.894882,140.410560
12,"千葉県",22318,"下総橘","しもうさたちばな","",35.818645,140.702317
12,"千葉県",22319,"下総豊里","しもうさとよさと","",35.793093,140.720706
12,"千葉県",22320,"下総中山","しもうさなかやま","",35.714281,139.943107
12,"千葉県",22321,"下総松崎","しもうさまんざき","",35.807639,140.277936
12,"千葉県",22322,"下郡","しもごおり","",35.355211,140.055475
12,"千葉県",29044,"市役所前","しやくしょまえ","千葉県",35.607269,140.107987
12,"千葉県",22323,"白井","しろい","",35.784692,140.053817
12,"千葉県",29647,"城見ケ丘","しろみがおか","",35.291610,140.252324
12,"千葉県",22324,"新浦安","しんうらやす","",35.649649,139.912918
12,"千葉県",22325,"新柏","しんかしわ","",35.838463,139.966571
12,"千葉県",22326,"新鎌ケ谷","しんかまがや","",35.779609,139.998989
12,"千葉県",22327,"新検見川","しんけみがわ","",35.651818,140.072960
12,"千葉県",22328,"新千葉","しんちば","",35.612434,140.108265
12,"千葉県",22329,"新津田沼","しんつだぬま","",35.690202,140.023796
12,"千葉県",22330,"新習志野","しんならしの","",35.667426,140.012964
12,"千葉県",22331,"新船橋","しんふなばし","",35.711338,139.979799
12,"千葉県",22332,"新松戸","しんまつど","",35.825436,139.921216
12,"千葉県",22333,"新茂原","しんもばら","",35.449538,140.300007
12,"千葉県",22334,"新八柱","しんやはしら","",35.791940,139.938381
12,"千葉県",22335,"十二橋","じゅうにきょう","",35.917409,140.545770
12,"千葉県",22336,"女子大","じょしだい","",35.738116,140.155200
12,"千葉県",22337,"水郷","すいごう","",35.886246,140.569797
12,"千葉県",22338,"菅野","すがの","",35.728196,139.919553
12,"千葉県",22339,"スポーツセンター","すぽーつせんたー","",35.643264,140.116096
12,"千葉県",22340,"宗吾参道","そうごさんどう","",35.752644,140.281022
12,"千葉県",22341,"蘇我","そが","",35.581465,140.131153
12,"千葉県",22342,"袖ケ浦","そでがうら","",35.432173,139.957869
12,"千葉県",22343,"太東","たいとう","",35.319915,140.381089
12,"千葉県",22344,"高滝","たかたき","",35.353046,140.150273
12,"千葉県",22345,"高根木戸","たかねきど","",35.726699,140.034961
12,"千葉県",22346,"高根公団","たかねこうだん","",35.730643,140.029377
12,"千葉県",22347,"高柳","たかやなぎ","",35.808439,139.999043
12,"千葉県",22348,"滝不動","たきふどう","",35.738086,140.026321
12,"千葉県",22349,"竹岡","たけおか","",35.197641,139.829890
12,"千葉県",22350,"館山","たてやま","",34.995857,139.861980
12,"千葉県",22351,"俵田","たわらだ","",35.314493,140.061422
12,"千葉県",22352,"大神宮下","だいじんぐうした","",35.694006,139.991410
12,"千葉県",22356,"地区センター","ちくせんたー","",35.725950,140.155200
12,"千葉県",22357,"千倉","ちくら","",34.976694,139.954502
12,"千葉県",22358,"千城台","ちしろだい","",35.622379,140.188564
12,"千葉県",22359,"千城台北","ちしろだいきた","",35.627517,140.182092
12,"千葉県",22360,"千歳","ちとせ","千葉県",34.991609,139.966528
12,"千葉県",29036,"ちはら台","ちはらだい","",35.533805,140.170236
12,"千葉県",22361,"千葉","ちば","",35.612685,140.113987
12,"千葉県",22362,"千葉公園","ちばこうえん","",35.619711,140.117958
12,"千葉県",22363,"千葉中央","ちばちゅうおう","",35.607324,140.117819
12,"千葉県",22364,"千葉寺","ちばでら","",35.590298,140.132236
12,"千葉県",22365,"千葉ニュータウン中央","ちばにゅーたうんちゅうおう","",35.800247,140.116228
12,"千葉県",22366,"千葉みなと","ちばみなと","",35.606879,140.102682
12,"千葉県",22353,"中学校","ちゅうがっこう","",35.740088,140.148395
12,"千葉県",22354,"銚子","ちょうし","",35.729684,140.827311
12,"千葉県",22355,"長者町","ちょうじゃまち","",35.295861,140.385062
12,"千葉県",22367,"塚田","つかだ","",35.722003,139.982825
12,"千葉県",22368,"都賀","つが","",35.636072,140.149372
12,"千葉県",22369,"月崎","つきざき","",35.302051,140.139471
12,"千葉県",22370,"津田沼","つだぬま","",35.691286,140.020380
12,"千葉県",22371,"天台","てんだい","",35.631627,140.112792
12,"千葉県",22372,"天王台","てんのうだい","",35.872544,140.040926
12,"千葉県",22373,"東金","とうがね","",35.560250,140.363607
12,"千葉県",29372,"東京ディズニーシー・ステーション","とうきょうでぃずにーしーすてーしょん","",35.627401,139.889561
12,"千葉県",29370,"東京ディズニーランド・ステーション","とうきょうでぃずにーらんどすてーしょん","",35.636011,139.878728
12,"千葉県",29084,"東葉勝田台","とうようかつただい","",35.715895,140.125759
12,"千葉県",22374,"外川","とかわ","",35.699243,140.857337
12,"千葉県",22375,"常盤平","ときわだいら","",35.803411,139.949852
12,"千葉県",22376,"土気","とけ","",35.530862,140.269728
12,"千葉県",22377,"富浦","とみうら","千葉県",35.045268,139.837813
12,"千葉県",22378,"豊四季","とよしき","",35.866543,139.939573
12,"千葉県",22379,"東浪見","とらみ","",35.347106,140.376699
12,"千葉県",22380,"動物公園","どうぶつこうえん","",35.642682,140.125540
12,"千葉県",22381,"仲ノ町","なかのちょう","",35.728740,140.833700
12,"千葉県",22382,"長浦","ながうら","千葉県",35.450478,139.995671
12,"千葉県",22383,"永田","ながた","千葉県",35.503366,140.311086
12,"千葉県",22384,"流山","ながれやま","",35.855738,139.901827
12,"千葉県",29403,"流山おおたかの森","ながれやまおおたかのもり","",35.872098,139.925657
12,"千葉県",29402,"流山セントラルパーク","ながれやませんとらるぱーく","",35.854322,139.915104
12,"千葉県",22385,"那古船形","なこふなかた","",35.028464,139.851618
12,"千葉県",22386,"七光台","ななこうだい","",35.970808,139.852798
12,"千葉県",22387,"浪花","なみはな","",35.222648,140.379455
12,"千葉県",22388,"滑河","なめがわ","",35.877216,140.348122
12,"千葉県",22389,"行川アイランド","なめがわあいらんど","",35.118295,140.226223
12,"千葉県",22390,"習志野","ならしの","",35.715394,140.042738
12,"千葉県",22391,"成田","なりた","",35.777837,140.314102
12,"千葉県",22392,"成田空港","なりたくうこう","鉄道",35.766006,140.386457
12,"千葉県",29673,"成田湯川","なりたゆかわ","",35.799612,140.291186
12,"千葉県",22393,"成東","なるとう","",35.608385,140.410851
12,"千葉県",22395,"西海鹿島","にしあしかじま","",35.725074,140.860170
12,"千葉県",22396,"西大原","にしおおはら","",35.260366,140.377897
12,"千葉県",22397,"西白井","にししろい","",35.784387,140.031402
12,"千葉県",22398,"西千葉","にしちば","",35.622545,140.103320
12,"千葉県",22399,"西登戸","にしのぶと","",35.617489,140.102848
12,"千葉県",22400,"西畑","にしはた","",35.250419,140.215217
12,"千葉県",22401,"西船橋","にしふなばし","",35.707199,139.959412
12,"千葉県",22394,"新田野","にったの","",35.276030,140.328317
12,"千葉県",22402,"野田市","のだし","",35.943395,139.870798
12,"千葉県",29079,"飯山満","はさま","",35.714033,140.022295
12,"千葉県",22403,"初石","はついし","",35.884068,139.917602
12,"千葉県",22404,"初富","はつとみ","",35.772082,140.000433
12,"千葉県",22405,"浜金谷","はまかなや","",35.168087,139.822337
12,"千葉県",22406,"浜野","はまの","",35.551997,140.132238
12,"千葉県",22407,"原木中山","ばらきなかやま","",35.703032,139.941691
12,"千葉県",22409,"東我孫子","ひがしあびこ","",35.868933,140.047564
12,"千葉県",29078,"東海神","ひがしかいじん","",35.705867,139.980577
12,"千葉県",22410,"東清川","ひがしきよかわ","",35.390011,139.985814
12,"千葉県",22411,"東千葉","ひがしちば","",35.616851,140.122097
12,"千葉県",22412,"東中山","ひがしなかやま","",35.714393,139.952885
12,"千葉県",22413,"東成田","ひがしなりた","",35.770061,140.387262
12,"千葉県",22414,"東総元","ひがしふさもと","",35.259474,140.247603
12,"千葉県",22415,"東船橋","ひがしふなばし","",35.699839,140.004436
12,"千葉県",22416,"東松戸","ひがしまつど","",35.770443,139.943994
12,"千葉県",22417,"東横田","ひがしよこた","",35.386235,140.036448
12,"千葉県",22418,"干潟","ひがた","",35.718293,140.602913
12,"千葉県",22408,"日向","ひゅうが","",35.628354,140.362798
12,"千葉県",22419,"平山","ひらやま","",35.274303,140.064867
12,"千葉県",22420,"鰭ケ崎","ひれがさき","",35.841017,139.911159
12,"千葉県",22421,"福俵","ふくたわら","",35.545807,140.341388
12,"千葉県",22422,"布佐","ふさ","",35.849076,140.133085
12,"千葉県",22423,"総元","ふさもと","",35.240505,140.240354
12,"千葉県",22424,"二俣新町","ふたまたしんまち","",35.691285,139.959468
12,"千葉県",22425,"二和向台","ふたわむこうだい","",35.753973,140.023515
12,"千葉県",22426,"太海","ふとみ","",35.081824,140.096262
12,"千葉県",22427,"船橋","ふなばし","",35.701701,139.985105
12,"千葉県",22428,"船橋競馬場","ふなばしけいばじょう","",35.689758,139.997937
12,"千葉県",29080,"船橋日大前","ふなばしにちだいまえ","",35.727116,140.059681
12,"千葉県",22429,"船橋法典","ふなばしほうてん","",35.730836,139.966576
12,"千葉県",22430,"平和台","へいわだい","千葉県",35.851155,139.901132
12,"千葉県",29371,"ベイサイド・ステーション","べいさいどすてーしょん","",35.627957,139.876506
12,"千葉県",22431,"保田","ほた","千葉県",35.141007,139.838393
12,"千葉県",22432,"誉田","ほんだ","",35.546971,140.213815
12,"千葉県",22433,"本千葉","ほんちば","",35.601075,140.121042
12,"千葉県",22434,"本納","ほんのう","",35.482118,140.307421
12,"千葉県",22435,"舞浜","まいはま","",35.636122,139.883727
12,"千葉県",22436,"前原","まえばら","",35.700729,140.027601
12,"千葉県",22437,"馬来田","まくた","",35.366654,140.058669
12,"千葉県",22438,"幕張","まくはり","",35.659373,140.057961
12,"千葉県",22439,"幕張本郷","まくはりほんごう","",35.672788,140.042240
12,"千葉県",22440,"馬込沢","まごめざわ","",35.742057,139.992463
12,"千葉県",22441,"増尾","ますお","",35.829575,139.976766
12,"千葉県",22442,"松尾","まつお","千葉県",35.635965,140.457679
12,"千葉県",22443,"松岸","まつぎし","",35.739544,140.795285
12,"千葉県",22444,"松戸","まつど","",35.784329,139.900664
12,"千葉県",22445,"松戸新田","まつどしんでん","",35.790661,139.922439
12,"千葉県",22446,"松飛台","まつひだい","",35.775081,139.957520
12,"千葉県",22447,"馬橋","まばし","",35.811604,139.917355
12,"千葉県",22448,"三門","みかど","",35.282335,140.391590
12,"千葉県",22449,"三咲","みさき","",35.749113,140.028627
12,"千葉県",22450,"みつわ台","みつわだい","",35.638682,140.134928
12,"千葉県",22451,"みどり台","みどりだい","",35.624794,140.097710
12,"千葉県",22452,"南柏","みなみかしわ","",35.844602,139.954267
12,"千葉県",22453,"南行徳","みなみぎょうとく","",35.672952,139.902252
12,"千葉県",22454,"南酒々井","みなみしすい","",35.704400,140.268192
12,"千葉県",22455,"南流山","みなみながれやま","",35.838490,139.903439
12,"千葉県",22456,"南三原","みなみはら","",35.021023,139.979220
12,"千葉県",22457,"南船橋","みなみふなばし","",35.682008,139.995465
12,"千葉県",22458,"みのり台","みのりだい","",35.789273,139.929021
12,"千葉県",22459,"実籾","みもみ","",35.686925,140.068432
12,"千葉県",29305,"妙典","みょうでん","",35.691006,139.924277
12,"千葉県",22460,"六実","むつみ","",35.793691,139.999099
12,"千葉県",29083,"村上","むらかみ","千葉県",35.723645,140.118426
12,"千葉県",22461,"本銚子","もとちょうし","",35.730906,140.847226
12,"千葉県",22462,"元山","もとやま","千葉県",35.790329,139.975629
12,"千葉県",22463,"本八幡","もとやわた","総武線",35.720920,139.927192
12,"千葉県",22464,"本八幡","もとやわた","都営線",35.723225,139.926775
12,"千葉県",22465,"物井","ものい","",35.685706,140.200365
12,"千葉県",22466,"茂原","もばら","",35.426875,140.303952
12,"千葉県",23026,"矢切","やぎり","",35.757082,139.900026
12,"千葉県",22467,"薬園台","やくえんだい","",35.710173,140.037878
12,"千葉県",22468,"八街","やちまた","",35.663071,140.317661
12,"千葉県",22469,"八千代台","やちよだい","",35.701425,140.090873
12,"千葉県",29082,"八千代中央","やちよちゅうおう","",35.727866,140.104065
12,"千葉県",29081,"八千代緑が丘","やちよみどりがおか","",35.728726,140.072429
12,"千葉県",22470,"谷津","やつ","",35.685314,140.007575
12,"千葉県",22471,"八積","やつみ","",35.403739,140.345588
12,"千葉県",22472,"八柱","やばしら","",35.791440,139.937605
12,"千葉県",22473,"八幡宿","やわたじゅく","",35.536331,140.120073
12,"千葉県",22474,"ユーカリが丘","ゆーかりがおか","",35.721757,140.156367
12,"千葉県",22475,"八日市場","ようかいちば","",35.699266,140.552141
12,"千葉県",22476,"養老渓谷","ようろうけいこく","",35.266361,140.159221
12,"千葉県",22477,"横芝","よこしば","",35.661741,140.491258
12,"千葉県",22478,"横田","よこた","",35.386068,140.020311
12,"千葉県",29263,"葭川公園","よしかわこうえん","",35.608796,140.119959
12,"千葉県",22479,"四街道","よつかいどう","",35.662985,140.165591
12,"千葉県",29369,"リゾートゲートウェイ・ステーション","りぞーとげーとうぇいすてーしょん","",35.635178,139.885116
12,"千葉県",22480,"和田浦","わだうら","",35.041827,140.019549
